-0.3677
-0.38208
-0.38608
-0.3775
-0.38608
-0.42856
-0.45961
-0.43818
-0.40446
-0.40402
-0.40446
-0.37436
-0.3677
-0.42489
-0.47799
-0.45833
-0.40446
-0.36579
-0.31255
-0.21451
-0.091971
0.016604
0.055084
0.020259
0.036702
0.19706
0.40434
0.52052
0.51463
0.41597
0.27567
0.14549
-6.13e-05
-0.17939
-0.27579
-0.22579
-0.22064
-0.41806
-0.66181
-0.75998
-0.7721
-0.8069
-0.82725
-0.79865
-0.75372
-0.7534
-0.82725
-0.92192
-0.88239
-0.46221
0.47787
1.9081
3.8418
5.8065
6.3233
4.5237
1.5992
-0.77763
-2.1324
-2.6363
-2.5184
-2.1055
-1.5809
-1.0182
-0.64343
-0.58738
-0.66181
-0.66607
-0.62505
-0.62566
-0.62505
-0.57176
-0.51475
-0.4983
-0.49637
-0.47491
-0.45961
-0.47318
-0.47799
-0.43829
-0.38608
-0.35555
-0.31255
-0.22909
-0.1655
-0.16772
-0.1655
-0.09132
-6.13e-05
0.042288
0.073466
0.13964
0.20214
0.22504
0.25729
0.34291
0.4411
0.50375
0.5514
0.6141
0.68007
0.7306
0.77198
0.81172
0.84551
0.8677
0.88227
0.89374
0.90065
0.90065
0.90065
0.90122
0.88227
0.82769
0.7536
0.67659
0.58816
0.47738
0.34919
0.22075
0.12861
0.091401
0.073466
0.037191
-6.13e-05
-0.011664
-6.13e-05
0.017097
0.018321
-0.0072499
-0.036825
-0.044527
-0.036825
-0.029897
-0.018443
0.00051447
-6.13e-05
-0.033596
-0.055207
-0.029399
-6.13e-05
-0.01282
-0.036825
-0.032402
-0.018443
-0.023364
-0.036825
-0.045903
-0.073589
-0.1296
-0.1655
-0.14553
-0.11035
-0.11047
-0.14712
-0.19469
-0.22064
-0.20777
-0.18388
-0.18363
-0.20226
-0.22133
-0.23903
-0.25344
-0.25741
-0.24767
-0.22064
-0.1852
-0.18388
-0.23754
-0.29417
-0.3006
-0.27579
-0.2585
-0.25741
-0.26683
-0.27579
-0.27426
-0.27579
-0.29034
-0.29417
-0.2693
-0.23903
-0.2322
-0.25741
-0.30183
-0.33094
-0.32053
-0.29417
-0.28579
-0.29417
-0.3048
-0.33094
-0.37295
-0.3677
-0.28637
-0.23903
-0.31316
-0.40446
-0.39644
-0.34932
-0.34032
-0.31255
-0.20658
-0.055207
0.081396
0.14699
0.13843
0.16538
0.31281
0.49625
0.59768
0.60654
0.55467
0.45949
0.33966
0.18376
-0.004487
-0.12873
-0.13635
-0.1655
-0.33424
-0.53314
-0.62335
-0.64343
-0.67011
-0.68019
